No,Link,Sentiment,Penerbit,Tag
178,https://news.detik.com/foto-news/d-3229161/pertamina-peragakan-cara-kerja-dispenser-spbu,Netral,news.detik.com,BBM
179,https://news.detik.com/berita-jawa-timur/d-3565327/truk-tangki-pertamina-terbakar-di-banyuwangi,Negatif,news.detik.com,Kebakaran
180,https://news.detik.com/berita/d-3355319/polisi-ungkap-penyebab-solar-tercampur-air-di-jakarta-dan-depok,Negatif,news.detik.com,BBM
181,https://finance.detik.com/energi/d-3317426/pt-rekind-garap-proyek-pipa-bawah-laut-pertamina-rp-1-triliun,Positif,finance.detik.com,Migas
182,https://finance.detik.com/energi/d-3381044/pertamina-bensin-premium-baru-bisa-dihapus-setelah-tahun-2023,Netral,finance.detik.com,Migas
183,https://finance.detik.com/energi/d-3768740/ada-bright-gas-3-kg-pasokan-elpiji-subsidi-tak-dikurangi,Positif,finance.detik.com,Migas
184,https://finance.detik.com/energi/d-3109218/warga-sorong-selatan-sulit-dapat-bbm-ini-kata-pertamina,Netral,finance.detik.com,BBM
185,https://news.detik.com/berita/d-3691664/para-zombie-bandung-tiba-di-jakarta-tuntut-status-karyawan-tetap,Netral,news.detik.com,Lainnya
186,https://news.detik.com/adv-nhl-detikcom/d-3249009/lengkapi-kebutuhan-mudik-anda-dengan-paket-murah-dan-potongan-harga-di-bright-store,Netral,news.detik.com,Kebakaran
187,https://hot.detik.com/spotlight/d-3522141/proyek-tamara-pertamina-akan-hadir-dalam-bentuk-buku-dan-pertunjukan,Netral,hot.detik.com,Kecelakaan Kerja
188,https://oto.detik.com/mobil/d-3193999/ini-harapan-pecinta-mobil-super-soal-pelumas-fastron,Netral,oto.detik.com,Lainnya
189,https://oto.detik.com/berita/d-3298362/melihat-pabrik-pelumas-canggih-buatan-indonesia,Netral,oto.detik.com,Migas
190,https://finance.detik.com/energi/d-3342728/bajak-cetak-biru-proyek-kilang-ri-singapura-kini-jadi-eksportir-bbm,Negatif,finance.detik.com,Migas
191,https://oto.detik.com/event/d-3603210/pelumas-diesel-ini-diklaim-punya-sifat-detergensi-baik-dan-lebih-awet,Negatif,oto.detik.com,Lainnya
192,https://oto.detik.com/berita/d-3613387/pertamina-lubricants-gelar-gathering-dengan-outlet-di-jatim,Netral,oto.detik.com,Ekonomi
193,https://finance.detik.com/energi/d-3370402/pertamina-tambah-impor-lpg-dari-iran-hingga-528-000-ton-tahun,Netral,finance.detik.com,Migas
194,https://oto.detik.com/berita/d-3299519/seperti-apa-pengujian-pelumas-kendaraan,Netral,oto.detik.com,BBM
195,https://sport.detik.com/f1/d-3148307/ada-pertamina-di-sayap-belakang-mobil-manor,Positif,sport.detik.com,Kebakaran
196,https://oto.detik.com/berita/d-3490778/pelumas-pertamina-kembali-dipercaya-untuk-industri-agro,Netral,oto.detik.com,Lainnya
197,https://news.detik.com/adv-nhl-detikcom/d-3290749/bright-gas-berikan-banyak-promo-menarik-di-hari-pelanggan-nasional-2016,Positif,news.detik.com,Kebakaran
198,https://finance.detik.com/energi/d-3233431/pertamina-subsidi-solar-rp-350-liter-rawan-amannya-rp-500-liter,Positif,finance.detik.com,BBM
199,https://finance.detik.com/infografis/d-3415025/gonta-ganti-dirut-pertamina,Netral,finance.detik.com,Migas
200,https://oto.detik.com/berita/d-3769888/ganti-oli-motor-dan-mobil-di-truk-pertamina,Positif,oto.detik.com,Akademik
201,https://data.tempo.co/foto/detail/P0206201600323/mahendra-murti-di-cpp-pt-pertamina-ep-donggi,Netral,data.tempo.co,Ekonomi
202,https://data.tempo.co/foto/detail/P1702201600554/tera-ulang-bbm-di-spbu-pertamina-abdul-muis-jakarta,Netral,data.tempo.co,Ekonomi
203,https://data.tempo.co/foto/detail/P0106201600437/teror-bom-di-depot-pertamina-pengapon-semarang,Netral,data.tempo.co,Ekonomi
204,https://data.tempo.co/foto/detail/P2903201600289/spbu-pertamina-di-kawasan-wahid-hasyim-jakarta,Netral,data.tempo.co,Ekonomi
205,https://data.tempo.co/foto/detail/P1406201700041/truk-tangki-di-depot-pertamina-plumpang-jakarta,Netral,data.tempo.co,Ekonomi
206,https://www.tempo.co/tag/pertamina,Netral,tempo.co,Migas
207,https://www.tempo.co/hukum/korupsi-bbm-fiktif-kejaksaan-periksa-eks-direktur-utama-nbsp--1292693,Negatif,tempo.co,Hukum
208,https://en.tempo.co/read/738445/pertamina-spends-us200mn-on-boats,Positif,en.tempo.co,Migas
209,https://data.tempo.co/foto/detail/P1511201600072/spbu-pertamina-yang-disegel-di-jl-juanda-depok,Netral,data.tempo.co,Ekonomi
210,https://www.tempo.co/arsip/ipw-minta-polisi-usut-hilangnya-nozle-premium-di-spbu-1264750,Negatif,tempo.co,BBM
211,https://www.tempo.co/ekonomi/pertamina-gencar-pasarkan-bright-gas-hingga-ke-sumbawa-1318279,Positif,tempo.co,Kebakaran
212,https://www.tempo.co/ekonomi/pro-dan-kontra-soal-kenaikan-harga-bbm-1306348,Positif,tempo.co,Ekonomi
213,https://www.tempo.co/digital/unair-kembangkan-software-pengukur-busa-pelumas-pertamina-nbsp--1357352,Positif,tempo.co,Akademik
214,https://www.tempo.co/arsip/berat-vonis-dari-tuntutan-902157,Netral,tempo.co,Migas
215,https://data.tempo.co/foto/detail/P3101201700091/ahmad-bambang-toharso-dan-tanri-abeng,Netral,data.tempo.co,Ekonomi
216,https://www.tempo.co/arsip/cara-pertamina-lubricants-memperluas-ekspor-lebih-dari-14-negara-1148970,Positif,tempo.co,Migas
217,https://www.tempo.co/hiburan/pertamina-tanam-ribuan-bibit-mangrove-di-indramayu-1253233,Netral,tempo.co,Migas
218,https://www.tempo.co/ekonomi/exxon-mundur-dari-konsorsium-blok-east-natuna-1255882,Positif,tempo.co,Migas
219,https://www.tempo.co/ekonomi/pertamina-luncurkan-spbu-pasti-prima-ini-kelebihannya-1271959,Positif,tempo.co,BBM
220,https://www.tempo.co/ekonomi/universitas-pertamina-diresmikan-ada-15-program-studi-s-1-nbsp--1384144,Positif,tempo.co,Akademik
221,https://www.tempo.co/ekonomi/tiga-industri-ini-bermitra-sulap-rumput-gajah-jadi-biofuel-1289879,Positif,tempo.co,Migas
222,https://www.tempo.co/politik/penyanderaan-berulang-terjadi-akibat-pembayaran-uang-tebusan-1344189,Positif,tempo.co,Kebakaran
223,https://www.tempo.co/arsip/pertamina-uji-komparasi-bahan-bakar-mesin-diesel-20-ribu-km-1146822,Netral,tempo.co,Kebakaran
224,https://www.tempo.co/arsip/mengeras-di-negeri-abang-sam-906046,Netral,tempo.co,Migas
225,https://www.tempo.co/ekonomi/pemerintah-akan-serius-hadapi-sengketa-geo-dipa-bumigas-energi-1288991,Negatif,tempo.co,Kebakaran
226,https://www.tempo.co/politik/pt-pertamina-bagikan-513-converter-kit-kepada-nelayan-demak-1243154,Positif,tempo.co,BBM
227,https://www.tempo.co/ekonomi/jokowi-dan-mati-surinya-pembangkit-listrik-nbsp--1281058,Positif,tempo.co,Hukum
228,https://www.tempo.co/ekonomi/tuban-sedia-lahan-389-hektare-untuk-kilang-pertamina-rosneft-nbsp--1357456,Positif,tempo.co,Migas
229,https://www.tempo.co/ekonomi/harga-pertamax-pertalite-dan-dexlite-naik-mulai-hari-ini-1312991,Positif,tempo.co,BBM
230,https://www.tempo.co/ekonomi/puasa-pertamina-tambah-stok-bbm-di-kalimantan-1271953,Positif,tempo.co,BBM
231,https://www.tempo.co/foto/arsip/mengunjungi-terminal-bahan-bakar-minyak-pertamina-di-pontianak-1139029,Positif,tempo.co,BBM
232,https://data.tempo.co/foto/detail/P0211201700145/muhammad-helmi-kamal-lubis-di-pengadilan-tipikor,Netral,data.tempo.co,Ekonomi
233,https://www.tempo.co/foto/arsip/peluncuran-spbg-terintegrasi-spbu-di-cilandak-1134783,Positif,tempo.co,BBM
234,https://www.tempo.co/arsip/keheningan-paskah-biara-rawaseneng-909240,Netral,tempo.co,Lainnya
235,https://www.tempo.co/ekonomi/ini-kelebihan-produk-baru-bright-gas-elpiji-nonsubsidi-3-kg-1022302,Netral,tempo.co,Ekonomi
236,https://www.tempo.co/ekonomi/-berencana-ekspansi-vivo-bakal-bangun-spbu-di-10-titik-1154521,Positif,tempo.co,BBM
237,https://www.tempo.co/ekonomi/beli-bensin-hingga-gas-kini-bisa-pesan-lewat-go-jek-1013506,Positif,tempo.co,Migas
238,https://www.tempo.co/ekonomi/proyek-pipa-gas-gresik-semarang-mangkrak-11-tahun-1256149,Netral,tempo.co,Migas
239,https://www.tempo.co/arsip/suap-di-balik-resep-obat-909805,Negatif,tempo.co,Hukum
240,https://www.tempo.co/hukum/kisah-edward-soeryadjaya-dan-bangkrutnya-bank-summa-1146798,Negatif,tempo.co,Hukum
241,https://www.tempo.co/foto/arsip/pengangkutan-perdana-vlgc-pertamina-gas-ii-1129852,Netral,tempo.co,Migas
242,https://www.tempo.co/arsip/pemerintah-ambil-alih-pengelolaan-migas-dari-chevron-1298629,Negatif,tempo.co,Migas
243,https://www.tempo.co/arsip/gatot-nurmantyo-saya-sudah-lapor-presiden-899443,Netral,tempo.co,Migas
244,https://www.tempo.co/foto/arsip/tuntong-laut-kura-kura-langka-dari-aceh-1136897,Negatif,tempo.co,Bisnis
245,https://www.tempo.co/ekonomi/kilang-kilang-pertamina-mana-saja-yang-berhenti-beroperasi-nbsp--1303535,Negatif,tempo.co,Gangguan Operasional
246,https://www.tempo.co/info-tempo/bandara-warukin-siap-beroperasi-desember-2017-1144591,Positif,tempo.co,Bisnis
247,https://www.tempo.co/ekonomi/kebijakan-contract-mirroring-skk-migas-dilaksanakan-awal-januari-2018--1151821,Netral,tempo.co,Migas
248,https://www.tempo.co/ekonomi/dipecat-sepihak-oleh-pertamina-ratusan-sopir-tangki-unjuk-rasa-nbsp--1258780,Netral,tempo.co,Kebakaran
249,https://www.tempo.co/arsip/aplikasi-path-terganggu-belum-bisa-digunakan-1378702,Netral,tempo.co,Gangguan Operasional
250,https://www.tempo.co/ekonomi/bos-pertamina-ungkap-bisnis-energi-masa-depan-di-era-digital-1018021,Positif,tempo.co,Bisnis
251,https://www.tempo.co/ekonomi/pertamina-pesan-kapal-senilai-200-juta-dolar-as-1389326,Positif,tempo.co,Migas
252,https://www.tempo.co/ekonomi/ini-alasan-pencopotan-direktur-utama-pertamina-dan-wakilnya-1300511,Negatif,tempo.co,Migas
253,https://www.tempo.co/ekonomi/pertamina-dan-akr-jadi-penyalur-bbm-tertentu-2017-1317761,Positif,tempo.co,Migas
254,https://www.tempo.co/foto/arsip/melihat-kilang-lng-donggi-senoro-sulawesi-selatan-1130109,Netral,tempo.co,Migas
255,https://www.tempo.co/arsip/pipa-pertamina-cilacap-bandung-1-bocor-warga-takut-kebakaran-1290191,Negatif,tempo.co,Gangguan Operasional
256,https://www.tempo.co/ekonomi/auditor-petral-buka-cabang-di-indonesia-1360350,Netral,tempo.co,Bisnis
257,https://www.tempo.co/hukum/dari-internet-ke-interseks-903223,Netral,tempo.co,Migas
258,https://www.tempo.co/ekonomi/masuki-bisnis-bbm-di-indonesia-british-petroleum-gandeng-akr-1281761,Positif,tempo.co,Migas
259,https://www.tempo.co/ekonomi/elia-massa-manik-dan-sinyal-jokowi-ihwal-dirut-pertamina-nbsp--1288227,Netral,tempo.co,Bisnis
260,https://www.tempo.co/ekonomi/pertamina-kerja-sama-blok-tuban-dengan-petrochina-berhenti-1255531,Positif,tempo.co,Migas
261,https://www.tempo.co/ekonomi/9-spbu-di-mataram-gunakan-pembayaran-non-tunai-1015560,Positif,tempo.co,BBM
262,https://www.tempo.co/ekonomi/produksi-minyak-pertamina-ep-subang-lampaui-target-nbsp--1347731,Netral,tempo.co,Migas
263,https://www.tempo.co/arsip/bojonegoro-bikin-desa-wisata-sumur-minyak-tua-nbsp--1375487,Positif,tempo.co,Migas
264,https://www.tempo.co/ekonomi/proyek-pipa-gas-tanjung-api-api-bumd-palembang-gandeng-sucofindo-1246466,Positif,tempo.co,Kebakaran
265,https://www.tempo.co/hukum/tabung-gas-isi-air-begini-cara-membedakannya-nbsp--1326867,Netral,tempo.co,Kecelakaan Kerja
266,https://www.tempo.co/ekonomi/vivo-jual-bbm-lebih-murah-pertamina-tak-masalah-1154314,Negatif,tempo.co,Gangguan Operasional
267,https://www.tempo.co/ekonomi/disebut-jadi-bos-pertamina-ini-gebrakan-elia-massa-manik-di-ptpn-1288494,Netral,tempo.co,Bisnis
268,https://www.tempo.co/ekonomi/open-house-lebaran-menteri-rini-bumn-itu-satu-keluarga-1260612,Positif,tempo.co,Kebakaran
269,https://www.tempo.co/ekonomi/vivo-akan-bangun-tiga-kilang-minyak-di-indonesia-hingga-2022-1146086,Netral,tempo.co,Migas
270,https://www.tempo.co/arsip/tak-punya-sumur-minyak-mengapa-singapura-bisa-ekspor-bbm-nbsp--1322425,Positif,tempo.co,Migas
271,https://www.tempo.co/arsip/serunya-obrolan-ahok-dengan-ahy-di-mako-brimob-1157191,Positif,tempo.co,Lainnya
272,https://www.tempo.co/ekonomi/siapa-yenni-andayani-pelaksana-tugas-dirut-pertamina--1300500,Positif,tempo.co,Migas
273,https://www.tempo.co/ekonomi/anak-kena-kanker-intip-yang-dilakukan-michael-buble-806168,Netral,tempo.co,Kebakaran
274,https://www.tempo.co/ekonomi/akibat-relaksasi-ekspor-minerba-11-smelter-berhenti-beroperasi-1255458,Negatif,tempo.co,Ekonomi
275,https://www.tempo.co/ekonomi/jokowi-kecewa-investasi-arab-ini-penanaman-modal-saudi-di-cina-1279728,Positif,tempo.co,Migas
276,https://www.tempo.co/ekonomi/saratoga-raih-pertumbuhan-portofolio-investasi-36-persen-nbsp--1323389,Positif,tempo.co,Ekonomi
277,https://www.tempo.co/hukum/jk-dikriminalisasi-pt-geo-dipa-energi-harus-beri-bukti-kuat-1288585,Negatif,tempo.co,Kebakaran
278,https://www.tempo.co/ekonomi/blok-masela-jadi-onshore-inpex-kurangi-pekerja--1369773,Netral,tempo.co,Migas
279,https://www.tempo.co/foto/arsip/pertamina-ekspor-aspal-ke-timor-leste-1125917,Positif,tempo.co,Migas
280,https://www.tempo.co/ekonomi/esdm-groundbreaking-proyek-pipa-gas-duri-dumai-1149407,Positif,tempo.co,Migas
281,https://www.tempo.co/ekonomi/kilang-pt-tri-wahana-tutup-ratusan-pekerja-menganggur-nbsp--1375050,Negatif,tempo.co,Migas
282,https://www.tempo.co/teroka/akhir-kisah-sang-mandor-minyak-900547,Netral,tempo.co,Migas
283,https://www.tempo.co/arsip/ibu-bel-dan-hantu-yang-tak-terlupakan-898348,Netral,tempo.co,Migas
284,https://www.tempo.co/ekonomi/pertamina-pasang-peringatan-miskin-di-gas-melon-1281745,Positif,tempo.co,Kebakaran
285,https://www.tempo.co/ekonomi/ini-kelebihan-dexlite-dibanding-solar-subsidi-1370638,Netral,tempo.co,BBM
286,https://www.tempo.co/ekonomi/lebaran-2017-dirut-bumn-berkumpul-di-rumah-menteri-rini-soemarno-1260641,Positif,tempo.co,Kebakaran
287,https://www.tempo.co/arsip/mengapa-harga-bahan-kebutuhan-pokok-di-papua-amat-mahal-nbsp--1394024,Negatif,tempo.co,BBM
288,https://www.tempo.co/ekonomi/ribuan-warga-bekasi-nikmati-jaringan-gas-kota-dari-pertagas-1383899,Netral,tempo.co,Migas
289,https://www.tempo.co/ekonomi/nilai-investasi-kilang-tangguh-iii-turun-dari-prakiraan-1351073,Netral,tempo.co,Migas
290,https://www.tempo.co/ekonomi/pertamina-mulai-hari-ini-harga-bbm-di-seram-sama-dengan-di-jawa-1236602,Positif,tempo.co,BBM
291,https://www.tempo.co/arsip/menteri-korea-selatan-kagumi-kemegahan-candi-borobudur-1325650,Positif,tempo.co,Lainnya
292,https://www.tempo.co/ekonomi/pertamina-ep-pasok-gas-49-persen-untuk-rt-di-12-wilayah-1372543,Positif,tempo.co,Migas
293,https://www.tempo.co/ekonomi/pgn-bangun-pipa-gas-gresik-lamongan-tuban-141-km-nbsp--1309040,Netral,tempo.co,Migas
294,https://www.tempo.co/ekonomi/produksi-pertamina-ep-capai-95-persen-dari-target-85-000-bopd-1280824,Netral,tempo.co,Migas
295,https://www.tempo.co/ekonomi/tiga-bumn-gandeng-swasta-kerjasama-hilirisasi-batu-bara-1019921,Netral,tempo.co,Migas
296,https://www.tempo.co/ekonomi/nikah-antar-rekan-sekantor-bri-kami-kaji-putusan-mk-1015438,Netral,tempo.co,Kecelakaan Kerja
297,https://data.tempo.co/foto/detail/P3101201700093/wianda-pusponegoro,Netral,data.tempo.co,Ekonomi
298,https://www.tempo.co/ekonomi/peremajaan-sawit-bakal-gunakan-skema-baru-1275835,Netral,tempo.co,Hukum
299,https://www.tempo.co/ekonomi/hari-ini-grab-resmi-operasikan-driveless-car-di-singapura-1331915,Positif,tempo.co,Bisnis
300,https://www.tempo.co/ekonomi/pengeboran-pltp-sabang-ditargetkan-rampung-bulan-depan-nbsp--1307896,Netral,tempo.co,Kecelakaan Kerja
301,https://aceh.tribunnews.com/2017/12/10/sambuthut-ke-60-pertamina-ini-kegiatan-dilaksanakan-terminal-bbm-di-simeulue,Netral,aceh.tribunnews.com,BBM
302,https://jabar.tribunnews.com/2017/06/19/awak-mobil-tangki-sebut-pt-pertamina-patra-niaga-ganti-perusahaan-vendor-untuk-cuci-tangan?page=all,Netral,jabar.tribunnews.com,Lainnya
303,https://wartakota.tribunnews.com/2017/12/06/pertumbuhan-bright-gas-masih-5-persen,Positif,wartakota.tribunnews.com,Migas
304,https://wartakota.tribunnews.com/2017/12/20/profil-lurah-tanah-sereal-suharti-fokus-ciptakan-bank-sampah,Netral,wartakota.tribunnews.com,Lainnya
305,https://suryamalang.tribunnews.com/2016/12/15/mahasiswa-fakultas-hukum-ub-malang-demo-di-kejaksaan-tuntut-segera-tuntaskan-kasus-korupsi,Negatif,suryamalang.tribunnews.com,Hukum
306,https://jabar.tribunnews.com/2017/11/10/pmi-kota-bandung-akan-serahkan-motor-ambulans-kepada-pmi-di-tingkat-kecamatan,Netral,jabar.tribunnews.com,Lainnya
307,https://makassar.tribunnews.com/2016/10/08/video-lending-perdana-di-bandara-lagaligo-luwu-ini-curhat-pilot-wings-air-atr-72-600,Netral,makassar.tribunnews.com,Lainnya
308,https://video.tribunnews.com/entertainment/15847/wow-valentino-rossi-piknik-ke-labuan-bajo-ntt-tanpa-dikawal,Netral,video.tribunnews.com,Lainnya
309,https://suryamalang.tribunnews.com/2017/08/22/kemendikbud-tunjuk-smkn-1-kota-batu-jadi-sekolah-rujukan-bidang-pariwisata,Netral,suryamalang.tribunnews.com,Akademik
310,https://wartakota.tribunnews.com/2017/01/26/mobil-datsun-spesial-edition-hanya-diproduksi-300-unit,Netral,wartakota.tribunnews.com,Migas
311,https://jabar.tribunnews.com/2017/07/06/tahukah-anda-selain-spbu-pasti-pas-sekarang-ada-spbu-pasti-prima-ini-kelebihannya,Netral,jabar.tribunnews.com,BBM
312,https://jabar.tribunnews.com/2017/05/11/anggota-majelis-hakim-kasus-ahok-dipromosikan-jadi-ketua-pengadilan-negeri-bandung,Netral,jabar.tribunnews.com,Hukum
313,https://makassar.tribunnews.com/2017/02/19/penjelasan-pertamina-soal-gratis-isi-full-tangki-anda-pada-29-30-februari,Netral,makassar.tribunnews.com,Lainnya
314,https://makassar.tribunnews.com/2017/08/22/tanki-raksasa-lpg-makassar-rubuh-pertamina-alihkan-distribusi-ke-terminal-lpg-bosowa,Netral,makassar.tribunnews.com,Lainnya
315,https://video.tribunnews.com/news/23781/ahok-yang-tak-mengerti-saat-diminta-tanggapannya-tentang-tuntutan-jaksa,Netral,video.tribunnews.com,Lainnya
316,https://aceh.tribunnews.com/2016/11/24/muhammadiyah-pindahkan-dana-rp-15-triliun-ke-bank-syariah,Netral,aceh.tribunnews.com,Lainnya
317,https://jabar.tribunnews.com/2017/10/16/tambah-fasilitas-olahraga-kolam-renang-standar-nasional-segera-hadir-di-purwakarta,Netral,jabar.tribunnews.com,Lainnya
318,https://jabar.tribunnews.com/2017/03/04/ratusan-penduduk-di-perbatasan-ini-tak-jelas-warga-bandung-atau-sumedang,Netral,jabar.tribunnews.com,Lainnya
319,https://jogja.tribunnews.com/2017/06/16/terminal-bbm-rewulu-gunakan-teknologi-modern-pengisian-mobil-tangki,Netral,jogja.tribunnews.com,BBM
320,https://aceh.tribunnews.com/2017/11/11/harga-elpiji-12-kg-dan-bright-gas-naik,Positif,aceh.tribunnews.com,Migas
321,https://jabar.tribunnews.com/2017/12/07/walau-terbiasa-menggunakan-jamban-di-atas-parit-warga-kampung-pajagalan-inginkan-mck-yang-layak?page=2,Netral,jabar.tribunnews.com,Lainnya
322,https://video.tribunnews.com/news/23924/politisi-golkar-yorrys-raweyai-angket-bukan-menyudutkan-kpk,Netral,video.tribunnews.com,Hukum
323,https://video.tribunnews.com/news/23397/presiden-jokowi-resmikan-masjid-raya-kh-hasyim-asyari,Positif,video.tribunnews.com,Lainnya
324,https://www.tribunnews.com/bisnis/2016/11/01/pertamina-punya-kemampuan-operasikan-lapangan-migas-di-laut-dalam,Netral,tribunnews.com,Migas
325,https://jabar.tribunnews.com/2016/09/08/2050-orang-menikah-dan-bercinta-dengan-robot-menjadi-hal-yang-biasa,Netral,jabar.tribunnews.com,Lainnya
326,https://wartakota.tribunnews.com/2017/03/03/jokowi-dan-raja-salman-punya-garis-tangan-yang-sama-ini-artinya?page=all,Netral,wartakota.tribunnews.com,Lainnya
327,https://suryamalang.tribunnews.com/2017/03/03/tidak-semua-artis-suka-pamer-aktivitas-di-media-sosial-kristen-stewart-misalnya,Netral,suryamalang.tribunnews.com,Lainnya
328,https://wartakota.tribunnews.com/2016/05/16/cerita-di-balik-rekaman-suara-tahu-bulat-digoreng-dadakan,Positif,wartakota.tribunnews.com,Lainnya
